0,total_value
구할,0.411764705882353
구해,0.23809523809523814
구해서,-0.15151515151515155
구해야,-0.8461538461538463
구했,0.1891891891891892
구형,-0.21212121212121215
국,0.18709677419354837
국가,-0.5
국거리,0.037037037037037035
국그릇,0.25
국내,0.38697318007662834
국내산,-0.14529914529914528
국물,-0.0462633451957295
국민,0.7333333333333334
국방색,-0.6666666666666667
국산,-0.07426597582037991
국수,0.47368421052631576
국어,0.6666666666666667
국자,-0.25
국제,-0.7058823529411764
국화,-0.5714285714285714
군,0.47252747252747257
군것질,0.5
군고구마,0.0
군내,-0.9473684210526316
군대,0.32710280373831774
군대군대,-0.8888888888888888
군더더기,0.8846153846153846
군데,-0.6717062634989202
군데군데,-0.764367816091954
군살,0.6000000000000001
군요,-0.6597938144329898
군용,0.826086956521739
군인,0.46341463414634143
굳,0.7703591299949419
굳은살,0.23809523809523814
굳이,-0.040963855421686735
굴,-0.3972602739726028
굴곡,-0.6923076923076923
굴뚝,-0.9130434782608696
굴러,-0.7052631578947368
굴러가,-0.10000000000000003
굴러다니,-0.5537190082644627
굴렀,-0.7647058823529411
굴려,-0.16666666666666669
굴렸,-0.7142857142857142
굴리,-0.30000000000000004
굵,0.03069466882067856
굵기,-0.40816326530612246
굵직,0.4285714285714286
굶,0.07317073170731708
굻,0.8181818181818181
굽,0.019277108433734924
굽혀,-0.6666666666666667
굽히,-0.43999999999999995
굿,0.9037568594343606
궁,-0.08661417322834647
궁굼,-0.5
궁금,-0.07692307692307687
궁둥이,-0.07692307692307687
궁중,-0.3333333333333333
궁합,0.6190476190476191
궂,-0.1578947368421053
궈,-0.30000000000000004
권,0.2755905511811023
권리,-0.6666666666666667
권유,0.19047619047619047
권장,-0.3055555555555556
권하,-0.59375
권합니다,-0.3076923076923077
권해,-0.08695652173913043
귀,-0.16353514265831598
귀가,-0.4285714285714286
귀걸이,-0.48214285714285715
귀리,-0.4285714285714286
귀마개,-0.8999999999999999
귀사,0.07692307692307687
귀신,-0.11111111111111116
귀안,0.1578947368421053
귀애,0.6774193548387097
귀여,0.75
귀여우,0.3333333333333333
귀여운,0.6621004566210045
귀여운데,-0.3333333333333333
귀여울,0.3846153846153846
귀여움,0.5
귀여워,0.8653421633554084
귀여워서,0.463768115942029
귀여웠,0.16666666666666669
귀염,0.5757575757575757
귀엽,0.7683544303797469
귀요미,0.5897435897435896
귀욤,0.8823529411764706
귀저,0.3636363636363636
귀지,-0.6923076923076923
귀차,-0.7728531855955678
귀찬,-0.8366445916114791
귀찮,-0.8657169791557557
귀책,-0.8888888888888888
귀퉁이,-0.6756756756756757
귀포,-0.29824561403508776
귀한,-0.22222222222222227
귄,-0.3333333333333333
귓구멍,-0.5625
규,0.046979865771812124
규격,-0.47517730496453897
규모,-0.3333333333333333
규정,-0.6666666666666667
규칙,-0.027027027027026973
균,0.34246575342465757
균일,-0.3333333333333333
균일가,-0.0714285714285714
균형,-0.550561797752809
귤,-0.33920296570898983
귤껍질,-0.368421052631579
그,-0.3726928808896022
그간,-0.05882352941176472
그거,-0.16330275229357794
그건,-0.13913043478260873
그걸,-0.6506550218340612
그걸로,-0.17021276595744683
그것,-0.3079584775086506
그게,-0.26133909287257023
그곳,-0.4146341463414634
그기,0.0
그나마,-0.6177194421657095
그나저나,0.125
그날,-0.3445378151260505
그냥,-0.7444815701544372
그냥저냥,-0.5741758241758241
그네,0.07692307692307687
그놈,-0.8333333333333333
그늘,0.0
그다지,-0.5301204819277108
그닥,-0.6111850865512649
그담,-0.3846153846153846
그대,-0.09090909090909088
그대로,-0.15873592444605888
그동안,-0.13586956521739135
그득,-0.16666666666666669
그따위,-0.8999999999999999
그때,-0.2604735883424408
그땐,-0.22222222222222227
그라,-0.34883720930232553
그라인더,-0.8333333333333333
그람,-0.5238095238095237
그래,-0.6401869158878504
그래도,0.2503776953715149
그래두,0.4372294372294372
그래서,-0.19086083544888072
그래서인지,0.032258064516129004
그래선지,-0.16666666666666669
그래야,-0.21212121212121215
그래요,-0.7959961868446139
그래픽,0.050000000000000044
그랜드,-0.5384615384615385
그랜저,-0.6470588235294117
그램,-0.23843416370106763
그랬,-0.3378378378378379
그랬나,-0.05263157894736842
그랬었,-0.29411764705882354
그랬음,-0.3962264150943396
그랴,-0.5714285714285714
그러,-0.6028520499108734
그러고,-0.8181818181818181
그러나,-0.17159763313609466
그러니까,-0.5111111111111111
그러다가,0.375
그러면,-0.4838709677419355
그러저럭,-0.4285714285714286
그럭,-0.4385964912280702
그럭저럭,-0.1545226130653266
그런,-0.4679069767441861
그런가,-0.34548769371011856
그런가보다,-0.6764705882352942
그런가요,-0.6956521739130435
그런다고,-0.6666666666666667
그런대로,0.18959107806691455
그런데,-0.1112642094385119
그런지,-0.17812500000000003
그런지는,-0.4285714285714286
그런진,-0.40740740740740744
그럴,-0.5420743639921721
그럴까,-0.3333333333333333
그럴까봐,-0.75
그럴까요,-0.7192982456140351
그럴싸하,-0.5294117647058822
그럼,-0.4642475987193169
그럼에도,-0.14814814814814814
그럽니다,-0.7959183673469388
그렀,-0.8823529411764706
그렇,-0.4955433339654845
그렇게,-0.3688254665203074
그렇지만,0.2972972972972973
그레,-0.26229508196721313
그레이,-0.2965779467680609
그려,-0.4108527131782946
그려져,0.0
그려지,-0.75
그려진,0.2727272727272727
그렸,0.5294117647058822
그로시,0.12121212121212116
그루,0.5
그르,-0.5
그른가,-0.6923076923076923
그릇,-0.024390243902439046
그리,-0.08957952468007307
그리거,-0.16666666666666669
그리고,-0.4094096646691317
그리구,-0.2402234636871508
그리도,-0.5789473684210527
그린,0.29752066115702475
그릴,-0.06779661016949157
그림,0.014925373134328401
그립,-0.07594936708860756
그만,-0.30538922155688625
그만두,-0.8888888888888888
그만큼,-0.12871287128712866
그만한,-0.625
그물,-0.6000000000000001
그물망,-0.35294117647058826
그분,-0.46341463414634143
그새,-0.375
그야말로,-0.40540540540540543
그어,-0.9565217391304348
그윽,0.8888888888888888
그은,-0.8
그을린,-0.8571428571428572
그을음,-0.9230769230769231
그저,-0.8
그저께,0.125
그제,-0.4285714285714286
그제서야,-0.9495798319327731
그제야,-0.8333333333333333
그중,-0.8148148148148149
그지,-0.9626865671641791
그쪽,-0.641025641025641
그치만,0.29257641921397376
극,-0.014218009478673022
극대,0.23076923076923078
극성,0.09090909090909088
극세,0.5384615384615385
극찬,-0.35294117647058826
극치,-0.6470588235294117
극히,-0.5714285714285714
근,-0.13661202185792348
근거,-0.8
근대,0.2615384615384615
근데,0.12138577754623597
근데도,-0.16666666666666669
근디,0.0
근래,-0.09090909090909088
근력,0.7428571428571429
근막,-0.8571428571428572
근막염,-0.23076923076923078
근무,-0.05263157894736842
근방,-0.5714285714285714
근본,-0.5384615384615385
근사,0.411764705882353
근위,-0.1578947368421053
근육,0.7205882352941178
근접,-0.3846153846153846
근조,0.09090909090909088
근처,-0.46909090909090906
글,-0.5581896551724137
글고,-0.5411764705882354
글구,-0.352112676056338
글귀,-0.29411764705882354
글라스,0.4336283185840708
글렀,-0.7142857142857142
글로스,0.8333333333333333
글루,-0.8028169014084507
글리터,0.44999999999999996
글서,0.14285714285714285
글쎄,-0.7757009345794392
글씨,-0.59375
글씨체,-0.07692307692307687
글자,-0.3217391304347826
긁,-0.6100628930817611
긁어내,-0.894736842105263
긁혀,-0.9090909090909092
긁혀서,-0.711111111111111
긁혔,-0.8787878787878789
긁히,-0.7666666666666666
긁힌,-0.8356164383561644
긁힐,-0.3333333333333333
금,-0.39092240117130306
금가,-0.911764705882353
금강,0.14285714285714285
금내,-0.7894736842105263
금박,-0.39999999999999997
금방,-0.0878632478632479
금번,-0.3333333333333333
금상첨화,0.7777777777777777
금새,-0.019607843137254888
금색,-0.4047619047619047
금세,-0.125
금속,-0.5662650602409638
금액,-0.3011789924973205
금요일,-0.4291115311909263
금융,-0.6666666666666667
금이,-0.945945945945946
금일,-0.5652173913043479
금장,-0.38095238095238093
금전,0.25
금지,-0.52
금치,-0.8571428571428572
금하,0.75
급,-0.5700757575757576
급니다,0.0
급속,0.2068965517241379
급식,-0.1578947368421053
급여,0.5
급하,-0.28614157527417744
급한,-0.4624277456647399
급할,-0.10526315789473689
급해,-0.6363636363636365
급해서,-0.826086956521739
급히,-0.1447368421052631
긋,0.489795918367347
긍정,0.29411764705882354
긔,-0.08108108108108109
기,-0.20349761526232113
기가,-0.8461538461538463
기간,-0.11472742066720909
기겁,-0.945945945945946
기격,0.17647058823529416
기계,-0.5850622406639003
기계음,-0.8181818181818181
기고,-0.5714285714285714
기관,-0.7777777777777777
기관지,-0.28
기구,0.4190871369294606
기기,-0.30994152046783624
기껏,-0.9393939393939394
기냥,-0.7655172413793103
기념,0.6880733944954129
기념일,-0.14285714285714285
기념품,0.4545454545454546
기능,0.09112426035502957
기니,-0.5555555555555556
기다,-0.5692307692307692
기다려,-0.5401069518716577
기다려도,-0.8918918918918919
기다려서,-0.8036363636363637
기다려야,-0.6423841059602649
기다렸,-0.5260469867211439
기다리,-0.6087570621468927
기다린,-0.5021097046413503
기다릴,-0.23478260869565215
기다림,-0.5128205128205128
기다립니다,0.05263157894736842
기달,-0.6923076923076923
기달렸,-0.6666666666666667
기대,-0.13748735000722861
기대감,-0.12121212121212116
기대치,-0.6000000000000001
기댈,-0.47826086956521735
기도,0.148936170212766
기둥,-0.7110266159695817
기똥차,0.23076923076923078
기라,-0.2727272727272727
기력,0.09090909090909088
기록,-0.18367346938775508
기르,0.48571428571428577
기름,-0.4843650287172942
기름기,-0.28138528138528135
기름때,-0.6065573770491803
기름져,-0.8
기름져서,-0.14285714285714285
기름지,0.08108108108108109
기름진,0.27777777777777773
기름칠,-0.5
기만,-0.8133333333333332
기망,-0.7777777777777777
기모,-0.09950413223140497
기미,-0.5135135135135136
기보다,-0.23076923076923078
기보단,-0.5
기본,-0.08075880758807585
기부,-0.7209302325581395
기분,-0.3210035842293906
기뻐요,0.9523809523809523
기뻐하,0.4285714285714286
기뻤,0.6000000000000001
기쁘,0.6065573770491803
기쁜,-0.509433962264151
기쁨,0.7
기사,-0.23289352562135623
기색,-0.2727272727272727
기성,0.19999999999999996
기세,-0.6666666666666667
기숙사,0.4153846153846154
기술,-0.27619047619047615
기술력,0.125
기스,-0.7212787212787213
기스랑,-0.7894736842105263
기아,-0.2631578947368421
기약,-0.6923076923076923
기어,-0.2592592592592593
기어다니,0.23076923076923078
기억,-0.22480620155038755
기업,-0.2537313432835821
기여,0.7333333333333334
기엽,0.9130434782608696
기온,0.11111111111111116
기왕,-0.07692307692307687
기왕이면,0.0
기우,-0.024390243902439046
기우뚱,-0.5
기운,0.10344827586206895
기울,-0.7478991596638656
기울어져,-0.6666666666666667
기울어져서,-0.5294117647058822
기울어지,-0.6296296296296295
기울여,-0.5
기울이,-0.5
기원,0.8387096774193548
기일,-0.8666666666666667
기입,-0.7142857142857142
기자,-0.06666666666666665
기장,-0.06222611744084139
기재,-0.7622739018087856
기저,-0.2727272727272727
기저귀,0.3292231812577065
기적,-0.19999999999999996
기전,0.1538461538461538
기절,-0.4716981132075471
기제,-0.75
기조,-0.09090909090909088
기존,0.055677334502411246
기종,-0.2592592592592593
기준,-0.19421487603305781
기지,0.19999999999999996
기차,-0.6129032258064515
기찬,-0.7692307692307692
기초,0.5
기침,-0.5348837209302326
기타,0.019230769230769218
기통,-0.7777777777777777
기판,-0.7391304347826086
기편,0.30000000000000004
기평,0.0
기포,-0.5118110236220472
기프,0.027027027027026973
기프트,-0.04347826086956519
기한,0.12914030517305547
기호,0.4696969696969697
기회,0.8059071729957805
기획,0.1282051282051282
긱,0.36000000000000004
긴,-0.06779661016949157
긴가,-0.05263157894736842
긴가민가,0.2631578947368421
긴급,0.04347826086956519
긴데,-0.2432432432432432
긴말,-0.30434782608695654
긴장,0.04761904761904767
긴지,-0.8620689655172413
긴팔,-0.08661417322834647
긴한,0.0
길,0.009372517871326425
길가,-0.7647058823529411
길거리,-0.6756756756756757
길고양이,0.30434782608695654
길들여,-0.14285714285714285
길들이,-0.4285714285714286
길래,-0.3880597014925373
길러,0.6000000000000001
길레,-0.5
길바닥,-0.8888888888888888
길이,-0.14585810543004363
길쭉,-0.28571428571428575
김,-0.1833910034602076
김밥,0.5
김부각,-0.7857142857142858
김연아,-0.4285714285714286
김장,-0.027027027027026973
김치,-0.4465408805031446
김치냉장고,-0.17647058823529416
김치볶음밥,0.31034482758620685
김치찌개,0.1333333333333333
깁,-0.3636363636363636
깁니다,-0.375
깃,-0.11538461538461542
깃털,-0.6399999999999999
깊,-0.1782945736434109
깊숙히,-0.22222222222222227
깊이,-0.24242424242424243
까,-0.4054514480408859
까끌,-0.5348837209302326
까끌까끌,-0.8
까다로운,0.4202898550724638
까다로워서,0.0
까다롭,-0.10447761194029853
까딱,-0.5384615384615385
까락,-0.09090909090909088
까만,-0.7520661157024793
까만색,-0.303030303030303
까맣,-0.7638888888888888
까매,-0.7391304347826086
까매서,-0.28571428571428575
까매지,-0.6363636363636365
까먹,-0.2410714285714286
까보,-0.6129032258064515
까스,0.11428571428571432
까슬까슬,-0.6571428571428573
까슬하,-0.5833333333333333
까슬한,-0.1333333333333333
까실까실,-0.5348837209302326
까이,-0.5384615384615385
까져,-0.8157894736842106
까졌,-0.8446601941747574
까지,-0.3108108108108108
까진,-0.5923566878980893
까질,-0.29411764705882354
까칠,-0.5827338129496402
까칠까칠,-0.8545454545454545
까탈,0.4666666666666666
깍,-0.5525606469002695
깍두기,-0.8461538461538463
깍이,-0.6363636363636365
깎,-0.6168582375478928
깎이,-0.875
깐,-0.5145631067961165
깔,0.20650636492220653
깔개,-0.6000000000000001
깔깔,-0.16666666666666669
깔끔,0.7197374817695674
깔끔히,0.489795918367347
깔대,-0.4666666666666666
깔려,-0.29032258064516125
깔리,0.05882352941176472
깔린,-0.6190476190476191
깔창,-0.0958904109589041
깔판,0.3658536585365854
깜,-0.16417910447761197
깜깜,-0.6129032258064515
깜놀,-0.228486646884273
깜박,0.050847457627118675
깜빡,0.0
깜빡깜빡,-0.6363636363636365
깜빡이,-0.875
깜빡하,0.20833333333333331
깜빡했,0.0
깜작,-0.09090909090909088
깜짝,-0.26164874551971323
깜찍,0.8612716763005781
깠,-0.7142857142857142
깡,-0.3333333333333333
깡패,-0.3333333333333333
깨,-0.3193473193473193
깨끗,0.43788187372708753
깨끗이,-0.11627906976744184
깨끗히,0.12727272727272726
깨닫,-0.9130434782608696
깨달,-0.696969696969697
깨물,-0.2631578947368421
깨알,0.0
깨져,-0.8402130492676432
깨져서,-0.8296296296296297
깨져요,-0.9183673469387754
깨졌,-0.8148148148148149
깨지,-0.43630573248407645
깨진,-0.5766423357664234
깨질까봐,0.09090909090909088
깰,-0.2727272727272727
깻잎,0.2586206896551724
깼,-0.16666666666666669
깽,0.5483870967741935
꺼,-0.10451342030289396
꺼끌,-0.5862068965517242
꺼끌꺼끌,-0.8
꺼내,-0.2625298329355608
꺼낸,-0.7391304347826086
꺼낼,-0.39999999999999997
꺼냈,-0.5757575757575757
꺼도,0.3913043478260869
꺼라,0.14537444933920707
꺼려,-0.37142857142857144
꺼리,-0.04761904761904767
꺼림직,-0.2727272727272727
꺼림칙,-0.3846153846153846
꺼만,-0.7049180327868851
꺼야,-0.4545454545454546
꺼져,-0.7843137254901962
꺼져서,-0.5517241379310345
꺼졌,-0.7142857142857142
꺼지,-0.4838709677419355
꺼진,-0.4545454545454546
꺼질,-0.25
꺼짐,-0.5666666666666667
꺼집니다,-0.5652173913043479
꺼칠,-0.7333333333333334
꺼칠꺼칠,-0.8571428571428572
꺽,-0.5625
꺽여,-0.8666666666666667
꺽이,-0.2727272727272727
꺾여,-0.6363636363636365
꺾여서,-0.6923076923076923
꺾이,-0.2173913043478261
껀,-0.43602484472049685
껄,-0.3756294058408862
껄끄럽,-0.6666666666666667
껌,0.18823529411764706
